Id,roberta_neg,roberta_neu,roberta_pos,roberta_polarity,Source,Date,Title,Content,Name,Rating,Version,emotion
1795,0.258770019,0.464560181,0.27666986,1,MyPlate Calorie Tracker,2021-02-08,,"Good app, however, it's missing the functionality of automatically converting measurements. For example, if I scan a product, it will give the nutrition facts for 1 serving and then I need to enter the amounts of serving I am eating. It would be nice to tell the app that I'm using 50g or 1/2 cup of the product instead of figuring outside the app, for example, how much is 50g of a 30g serving (1.66 serving) or 1/2 cup of a 1/3 cup serving. This should all be done within the app.",J,3,3.5.3(54),admiration
1796,0.048567008,0.74765116,0.203781828,1,MyPlate Calorie Tracker,2021-02-08,,On track,Sonia Marie LEWIS,5,3.5.3(54),neutral
1797,0.003250675,0.037689507,0.959059894,1,MyPlate Calorie Tracker,2021-02-07,,So far good,Sandra MacDonald,4,3.5.3(54),joy
1798,0.002929398,0.033162583,0.963908017,1,MyPlate Calorie Tracker,2021-02-07,,So far so good.,Simisani Moyo,5,3.5.3(54),admiration
1799,0.008080149,0.141549647,0.850370228,1,MyPlate Calorie Tracker,2021-02-06,,Easy app to use. I am just returning from a few years off. I was able to use exercise and tracking foods eaten to lose 100 pounds and holding. Now another begining for the next goal.,Wendy “Remaker not Faker” Chesnut,5,3.5.3(54),neutral
1800,0.002331861,0.009239267,0.988428891,1,MyPlate Calorie Tracker,2021-02-06,,Love it! Once you get used to the app it's easy to use.,Calista Atwood,5,3.5.3(54),love
1801,0.499780864,0.423291892,0.076927312,0,MyPlate Calorie Tracker,2021-02-05,,"Good overall, but there's no way to tally HIIT style exercises. Also, some of the items can be inaccurate in calories.",Shawna Hipple,4,3.5.3(54),disapproval
1802,0.014254635,0.122375004,0.863370359,1,MyPlate Calorie Tracker,2021-02-05,,Great works as advertised and no adds.,Zachary Busby,4,3.5.3(54),gratitude
1803,0.003941443,0.052286573,0.943772018,1,MyPlate Calorie Tracker,2021-02-05,,"GREAT FOOD TRACKER, EASY TO USE",A Google user,5,3.5.3(54),approval
1804,0.001453081,0.00709681,0.991450131,1,MyPlate Calorie Tracker,2021-02-04,,So far so good. I definitely love the way it counts my steps when I'm not even thinking about it. That's why I gave it 5 stars. Those walks add up and this app helps me see that.,Donna Wooten,5,3.5.3(54),admiration
1805,0.120160654,0.419314206,0.460525125,1,MyPlate Calorie Tracker,2021-02-04,,All feature are good but it doesn't include indian food . So I have to add all the items and their calories manually. I hope you guys can update indian foods in your food list,prathyusha reddy,4,,approval
1806,0.003570296,0.013223503,0.983206213,1,MyPlate Calorie Tracker,2021-02-03,,Love the app,Jan Lewis,4,3.5.3(54),love
1807,0.24140355,0.463163495,0.295432925,1,MyPlate Calorie Tracker,2021-02-03,,Recommend,Kyara Aviles,5,3.5.3(54),neutral
1808,0.001059358,0.009784911,0.98915571,1,MyPlate Calorie Tracker,2021-02-03,,"The app is quite beneficial, has improved tremendously with cool features and the one I trust most!",Kattie,4,3.5.3(54),approval
1809,0.007448296,0.06486278,0.927688956,1,MyPlate Calorie Tracker,2021-02-02,,Good app,officialMahdi,5,3.5.3(54),admiration
1810,0.494213104,0.41608721,0.0896997,0,MyPlate Calorie Tracker,2021-02-02,,"App constantly deletes my food intake.. Open app, everything I've added is just gone. Hey, tracking anything only works if it's being tracked.",Digi7al Trauma,1,3.5.3(54),neutral
1811,0.004666215,0.027834168,0.967499673,1,MyPlate Calorie Tracker,2021-02-02,,"It's useful without or without their subscription service, and I couldn't recommend it more!",TGOizHere YT,5,3.5.3(54),approval
1812,0.003551484,0.026230162,0.97021836,1,MyPlate Calorie Tracker,2021-02-02,,Awesome app,Bad Vibe Killah Brand,5,3.5.3(54),admiration
1813,0.170254439,0.397885054,0.431860507,1,MyPlate Calorie Tracker,2021-02-02,,"Decent App. Good user interface, but the calorie total is off by about 200 calories if you're trying to keep track of Macros too. Food data entries seem inaccurate, so you may want to add your own.",Marcus Motley,3,3.5.3(54),admiration
1814,0.855649352,0.126289666,0.018060971,0,MyPlate Calorie Tracker,2021-02-02,,I really am disappointed that I spent $ on this ap. There isn't much more available in the paid version than the free version. (It's basically a food and weight log.) I realized I made a mistake the minute I bought it.  I immediately searched to see where I could cancel it. (Not easy to do). I was surprised to find that I can not cancel it and get a refund. I purchased it for 1 year. I'm confused over whose policy doesn't offer the refund..  is it Googlepay or livestrong?,Angela Gier,1,3.5.3(54),confusion
1815,0.049171533,0.390862763,0.55996573,1,MyPlate Calorie Tracker,2021-02-02,,"Easy to use but more accurate food items would be beneficial. I find at times, I am guessing with the calories.",Bryan Kelly,5,3.5.3(54),approval
1816,0.001907977,0.040797841,0.957294166,1,MyPlate Calorie Tracker,2021-02-01,,First day using and it is helping me already,Dawn Bruce,5,3.5.3(54),approval
1817,0.207832038,0.312057972,0.48010996,1,MyPlate Calorie Tracker,2021-02-01,,I liked the app until now. I scanned a barcode but the result was no food found. So I tried to add the food manually. No good. I know both options worked before but not anymore. Any ideas? Works great again. Thanks for the update.,Gary Spencer,4,3.5.3(54),gratitude
1818,0.003997583,0.056317288,0.939685166,1,MyPlate Calorie Tracker,2021-02-01,,It good App,Keith Andrew Miller,5,3.5.3(54),admiration
1819,0.010248387,0.020820381,0.968931198,1,MyPlate Calorie Tracker,2021-02-01,,Great app. Love the barcode scanner. Haven't had any glitches yet.,Suzanne Innes (Susy),5,3.5.3(54),admiration
1820,0.026534088,0.192208678,0.781257212,1,MyPlate Calorie Tracker,2021-02-01,,I've tried like 20 apps and this one suits me most. Nice easy front page to add stuff on the go. It's not all flashy and confusing. I'm using the basic version. Would be good if you can import Samsung health data.. I'd been using that for 2 years.. I cba manually updating. I guess food listings will improve over time. Also consider adding caffeine intake or protein shake intake. And sleep record.,Kashif Hussain,4,3.5.3(54),confusion
1821,0.004026071,0.062162064,0.933811903,1,MyPlate Calorie Tracker,2021-02-01,,Very helpful.,Frances Monk,5,3.5.3(54),approval
1822,0.00176969,0.020929892,0.977300406,1,MyPlate Calorie Tracker,2021-02-01,,MyPlate has helped me keep a positive perspective on what I'm really putting in my body. I enjoy using the charts and getting my weekly updates on how well I've done. MyPlate app is easy-to-use and I would recommend it to anyone.,Jesica Roth,5,3.5.3(54),joy
1823,0.006780309,0.053546488,0.939673185,1,MyPlate Calorie Tracker,2021-02-01,,"I like it it is good when you get used to it. Further update I have lost 30 pounds now using the app over 5 months, by counting calories, I could not do it without it to be honest.",Jackie,5,3.5.3(54),love
1824,0.002656706,0.025218356,0.972124934,1,MyPlate Calorie Tracker,2021-01-31,,So far so good,Jay Turner,5,3.5.3(54),joy
1825,0.006472668,0.141556919,0.851970434,1,MyPlate Calorie Tracker,2021-01-31,,Thank you,Judith East,5,3.5.3(54),gratitude
1826,0.000943979,0.021341534,0.977714419,1,MyPlate Calorie Tracker,2021-01-31,,My instructor recommend this app in school. It's a great app to stay on track with your health fitness goals!,David Lotomau,5,,approval
1827,0.00531807,0.149486333,0.845195651,1,MyPlate Calorie Tracker,2021-01-31,,It's good way to keep track calories intake,James Morris,4,3.5.3(54),approval
1828,0.005037706,0.125830352,0.869131982,1,MyPlate Calorie Tracker,2021-01-30,,Easy so far....helping me to be mindful of my rearing,Shelley Frederick,5,3.5.3(54),caring
1829,0.458062708,0.256685883,0.285251379,0,MyPlate Calorie Tracker,2021-01-30,,"EDIT: Thank you so much for the update! The app is back up and running, haven't had any problems since my first review! [FIRST REVIEW] Great app, but it frequently stops working at the most inconvenient times. For example right now, the food data base is down. Any search will show no results, even something as generic as pizza or burgers. It's very frustrating... I still like the app and I do recommend it, but it has a lot of problems that have not been addressed for years.",Peter Griffin,3,3.5.3(54),annoyance
1830,0.715590715,0.259399921,0.025009388,0,MyPlate Calorie Tracker,2021-01-29,,"Not good enough, we need more guidance in food that give a balance diet",Dawnell Keyes,1,3.5.3(54),disapproval
1831,0.771758258,0.205521733,0.022719963,0,MyPlate Calorie Tracker,2021-01-29,,Can't add foods. When I go to add lunch it said add new food. Hard to work.,Tracy Justice,1,3.5.3(54),neutral
1832,0.00833755,0.083822198,0.907840252,1,MyPlate Calorie Tracker,2021-01-29,,Awesome,James Gordon,5,3.5.3(54),admiration
1833,0.016310461,0.169560477,0.814129055,1,MyPlate Calorie Tracker,2021-01-29,,Excellent Experience,Waleed Bin Khalid,5,3.5.3(54),excitement
1834,0.013351873,0.181654096,0.804994047,1,MyPlate Calorie Tracker,2021-01-28,,Very easy to understand,Irene Lopez,5,3.5.3(54),approval
1835,0.00409588,0.052530535,0.943373561,1,MyPlate Calorie Tracker,2021-01-28,,Good so far.,Lee Speights,5,3.5.3(54),optimism
1836,0.044167675,0.717750549,0.238081843,1,MyPlate Calorie Tracker,2021-01-28,,Excellent. You have to be sacrosanct to make it work for you.,Beebe Joslin,5,3.5.3(54),admiration
1837,0.001977999,0.013898177,0.984123766,1,MyPlate Calorie Tracker,2021-01-28,,Ive been using this for 2 years its great..,Jhon Michael Abejuela,4,3.5.3(54),admiration
1838,0.211961761,0.718243301,0.069794908,0,MyPlate Calorie Tracker,2021-01-27,,Wish it had a place to put in my daily weight,Daniel Grant,4,,desire
1839,0.014934164,0.184054554,0.801011264,1,MyPlate Calorie Tracker,2021-01-27,,Easy to use,Amanda M,5,3.5.3(54),neutral
1840,0.40349862,0.458008945,0.138492465,0,MyPlate Calorie Tracker,2021-01-27,,App is good overall but lacks the ability to measure food in grams or ounces. Only has common units,Marissa Ruchlin,2,3.5.3(54),admiration
1841,0.006748304,0.197604224,0.795647442,1,MyPlate Calorie Tracker,2021-01-26,,Makes dieting easier by showing you your counts that keep your diet honest,Carlos Nino,5,3.5.3(54),neutral
1842,0.002011674,0.026422603,0.971565723,1,MyPlate Calorie Tracker,2021-01-26,,I use it to watch my calories and nutrition. It's great!,denise McClain,5,3.5.3(54),admiration
1843,0.013371559,0.08327134,0.903357089,1,MyPlate Calorie Tracker,2021-01-26,,It meets all my expectations!!!,Susan Jenkins,5,3.5.3(54),excitement
1844,0.006155144,0.043387912,0.950456977,1,MyPlate Calorie Tracker,2021-01-26,,Great app,Nadeem Riaz,5,3.5.3(54),admiration
1845,0.001616055,0.010371243,0.988012671,1,MyPlate Calorie Tracker,2021-01-26,,"It's easy to navigate, a nice UI and overall I had a great experience using it",Esara Bandara,5,3.5.3(54),admiration
1846,0.011355135,0.364968866,0.623676002,1,MyPlate Calorie Tracker,2021-01-26,,Something new n easy,Candy Junie,5,3.5.3(54),neutral
1847,0.000995194,0.026590744,0.972414076,1,MyPlate Calorie Tracker,2021-01-25,,My wife and I are an the keto diet. This is a great way for both of us to measure our weight and macros. 5 stars.,Joshua Leon,5,3.5.3(54),admiration
1848,0.033833228,0.267107487,0.699059308,1,MyPlate Calorie Tracker,2021-01-25,,Great,Shelby Howton,5,3.5.3(54),admiration
1849,0.048220761,0.125791669,0.825987518,1,MyPlate Calorie Tracker,2021-01-25,,"It is up to you. With this ap you have all the tools. My failure is overeating. This ap makes me aware. It includes so many foreign foods that eating out is easy. Awesome is the best word. In the end it is all up to us. This great information, no magic. I love it.",Mara Milanovic,5,3.5.3(54),admiration
1850,0.002506233,0.019102598,0.978391111,1,MyPlate Calorie Tracker,2021-01-25,,Truly the best app. Also 100% free. Unlike some other apps >.>,Miles Iovinella,5,3.5.3(54),admiration
1851,0.005348921,0.084048375,0.910602748,1,MyPlate Calorie Tracker,2021-01-25,,It's good to use...,So'o Poumele,5,,approval
1852,0.932988405,0.059572332,0.007439247,0,MyPlate Calorie Tracker,2021-01-25,,"Has a very annoying bug where if you log a group of foods using a meal from the my meals tab, and then try to delete one of the ingredients, it looks like it's deleted at first but if you exit or delete another ingredient it comes back. Makes it impossible to delete food out of a meal because when one gets deleted another just pops back up. This happens randomly and there's no way of fixing it, force stopping the app, resetting phone, none of it works.",Austin K,2,3.5.3(54),annoyance
1853,0.247863039,0.407959849,0.344177127,1,MyPlate Calorie Tracker,2021-01-25,,"Overall pretty easy to use, pretty good barcode recognition, but beware when selecting food items already loaded, nutritional information on many if them is wildly inaccurate.",Amanda Petti,2,3.5.3(54),admiration
1854,0.00475812,0.065306187,0.929935753,1,MyPlate Calorie Tracker,2021-01-25,,Easy to use!,Julie Fasching,5,3.5.3(54),neutral
1855,0.001297594,0.022219466,0.976482987,1,MyPlate Calorie Tracker,2021-01-25,,Great app. It helps me track my food and exercise.,Victoria McNary,5,3.5.3(54),admiration
1856,0.002016389,0.009638034,0.988345623,1,MyPlate Calorie Tracker,2021-01-24,,Great app so far (3) days in. Easy to use.,Randy Tucker,5,3.5.3(54),admiration
1857,0.059447102,0.422566473,0.517986417,1,MyPlate Calorie Tracker,2021-01-24,,Best,Prince Tiwari,5,3.5.3(54),admiration
1858,0.831730723,0.156803727,0.011465554,0,MyPlate Calorie Tracker,2021-01-23,,"Can't change the password, clicked on the change pwd link and provided new pwd and it gives the same screen again and again without any message. Atleast tell me whether the pwd is updated or has some problem in the pwd. But no they gives nothing and then when login with new pwd it says wrong pwd.",Amit Singh Tomar,1,3.5.3(54),neutral
1859,0.168245882,0.480158776,0.351595342,1,MyPlate Calorie Tracker,2021-01-22,,Excellent,Greg n Patty Sykes,5,3.5.3(54),admiration
1860,0.005050767,0.069163665,0.925785601,1,MyPlate Calorie Tracker,2021-01-22,,Very accurate love app.,sarely aponte,5,3.5.3(54),love
1861,0.008101491,0.193487197,0.79841131,1,MyPlate Calorie Tracker,2021-01-22,,Great to help keep me accountable when I have to lose weight for work.,Maggie Yerkes,5,3.5.3(54),admiration
1862,0.486291111,0.361848176,0.151860729,0,MyPlate Calorie Tracker,2021-01-21,,"This app started out really helpful and it was nice that it had an online counterpart so I could still access it without my phone. However, over the last few days it's been really slow to load, it won't let me add custom food, and it errors out frequently. I've decided to uninstall it, as I can't get the website to work either, so what's the point in keeping it if I can't use it to keep track of my food, exercise, etc. I've since moved back to the Fitbit app, where it's likely I'll stay.",Brittany Woods,1,,realization
1863,0.014914059,0.209148213,0.775937676,1,MyPlate Calorie Tracker,2021-01-20,,Good when it works. But adding new food and searching for rairly works,Brad,2,3.5.3(54),approval
1864,0.933693349,0.062689371,0.003617349,0,MyPlate Calorie Tracker,2021-01-20,,"Nothing will load, and it won't let me log my exercises.",Nate Jensen,1,3.5.3(54),neutral
1865,0.001899878,0.007356354,0.990743816,1,MyPlate Calorie Tracker,2021-01-20,,I'm in love with this app!,Nicole Bell,5,3.5.3(54),love
1866,0.022880945,0.133993372,0.843125641,1,MyPlate Calorie Tracker,2021-01-20,,"Great app, once you get used to it. Runs smoothly, and offers flexibility with the quick calorie adder. I do wish there was entry modes to track caffeine, cigarettes, and prescriptions (a reminder function with a checklist would be stellar) would seal the deal",animusauthor,5,3.5.3(54),admiration
1867,0.089938171,0.370832086,0.53922981,1,MyPlate Calorie Tracker,2021-01-20,,"Uninstalling/Deleting. NOW!!!! Thought I'd try again. Was finally able to change password and logged in. To &quot;my surprise&quot; (yeah, right), can log in my own recipe by ingredients. Doing what my first two words of this post, and NOT TRYING Myplate &quot; &quot;Again&quot; &quot; !!",April Gonic,1,3.5.3(54),surprise
1868,0.004341004,0.032948986,0.962709963,1,MyPlate Calorie Tracker,2021-01-20,,"So far it great, love that I can bar code scan food. Track water.",mary stratton,5,3.5.3(54),admiration
1869,0.002758927,0.056771956,0.940469086,1,MyPlate Calorie Tracker,2021-01-20,,"Really good, has all the basic function I need to track my daily caloric intake as well as macro/micro nutrition",Saebyul Perez,5,3.5.3(54),admiration
1870,0.025052339,0.426113963,0.548833668,1,MyPlate Calorie Tracker,2021-01-20,,Been using for years. Lost 100lbs by keeping good track of my macros.,Jonathan Cotton,5,3.5.3(54),neutral
1871,0.033833228,0.267107487,0.699059308,1,MyPlate Calorie Tracker,2021-01-20,,Great,Monica Matthews,5,3.5.3(54),admiration
1872,0.001297758,0.026693687,0.972008586,1,MyPlate Calorie Tracker,2021-01-20,,Good app with an impressive food library. Would like to see a weekly meal planner included in the future to better plan meals in advance.,Richard Berry,4,3.5.3(54),admiration
1873,0.003416002,0.02936832,0.967215657,1,MyPlate Calorie Tracker,2021-01-19,,I enjoy the App,Veronica Soto,5,3.5.3(54),joy
1874,0.931772292,0.059597518,0.008630113,0,MyPlate Calorie Tracker,2021-01-19,,"The app was good at the beginning but now it seems to have gotten all buggy and when I try to add a meal it duplicates entries and calories and when I try to delete ingredients it seems to just bring ingredients back that I had just deleted. I now can't use it any more, which is frustrating...",Sara Rodrigo Valcárcel,2,3.5.3(54),annoyance
1875,0.710621357,0.277624726,0.011753892,0,MyPlate Calorie Tracker,2021-01-19,,You input the food name nothing is found foood calories are wrong.,Sandi Rubalcaba,1,,disapproval
1876,0.338161558,0.577040553,0.084797882,0,MyPlate Calorie Tracker,2021-01-18,,"Haven't been using the app long enough to say much but they need to update the water adding part. They have 8 oz, 16 oz and 40 oz. I drink 16.9 oz bottles of water.",Timothy Groff,3,3.5.3(54),neutral
1877,0.096032389,0.309175432,0.594792187,1,MyPlate Calorie Tracker,2021-01-18,,"Solid app, lacks some ethnic foods and ability to correct recipes but overall good app",TrainWithDuane Fitness,4,3.5.3(54),admiration
1878,0.00924416,0.129454464,0.861301303,1,MyPlate Calorie Tracker,2021-01-17,,Wow. Really keeps me accountable with all the reminders.,Alana Makaya,5,3.5.3(54),surprise
1879,0.014571379,0.064902581,0.920526028,1,MyPlate Calorie Tracker,2021-01-17,,Love it,Josias Cortazar,4,3.5.3(54),love
1880,0.012479274,0.731121421,0.256399333,1,MyPlate Calorie Tracker,2021-01-17,,Helps with calorie counting,Suzanne Dome,5,3.5.3(54),neutral
1881,0.007940336,0.107982896,0.884076715,1,MyPlate Calorie Tracker,2021-01-17,,"It's my favourite app for food tracking, but it would be amazing if we could be able to edit the &quot;My food&quot; items and to see the brand after we add an item.",Andreea Pîrvulescu,4,3.5.3(54),excitement
1882,0.001698439,0.013591914,0.98470968,1,MyPlate Calorie Tracker,2021-01-17,,"The best app for weight loss. I had a gastric sleeve last year so it's important for me to watch what I'm eating. Being able to see what nutrients I'm putting in my body, as well as what I'm burning, has been the biggest motivator for my weight loss. 63lbs down! This is the best app I have on my phone. Give it a shot! It's free! It's also from one of the most reputable brands online (in my opinion)! Thank you for this amazing app.",Angelica Steele,5,3.5.3(54),admiration
1883,0.00117729,0.021847682,0.976974964,1,MyPlate Calorie Tracker,2021-01-16,,First day... Good so far. Intuitive and easy to navigate. Limited in food selection.,Shamir Manya,4,3.5.3(54),approval
1884,0.002656706,0.025218356,0.972124934,1,MyPlate Calorie Tracker,2021-01-16,,So far so good,Kevin Williams,5,3.5.3(54),joy
1885,0.001783662,0.025152875,0.973063469,1,MyPlate Calorie Tracker,2021-01-16,,Great app helps me a lot. Eat less and exercise more.,Danny Caverly,5,3.5.3(54),admiration
1886,0.95746547,0.03815702,0.004377471,0,MyPlate Calorie Tracker,2021-01-16,,Terrible it worked for me a week and now it crashes when I open the app or try to enter info on the app! I'm uninstalling this app,Shiron Ranshiin,1,3.5.3(54),fear
1887,0.86144489,0.124902882,0.013652197,0,MyPlate Calorie Tracker,2021-01-15,,Wouldn't allow me to register! I uninstalled it!,Barbara Haubold,1,,neutral
1888,0.800063491,0.166977793,0.032958761,0,MyPlate Calorie Tracker,2021-01-15,,Rubbish,Byron Arthur,5,3.5.3(54),disgust
1889,0.014924522,0.193131506,0.791943967,1,MyPlate Calorie Tracker,2021-01-15,,Very easy,lori mead,5,,approval
1890,0.007600604,0.08643461,0.905964792,1,MyPlate Calorie Tracker,2021-01-14,,Good app you can set reminders and there are more food selections so you don't have to worry about estimating what it is you eat and the nutrition. Overall its handy.,Carlissa Powell,5,3.5.3(54),approval
1891,0.007448296,0.06486278,0.927688956,1,MyPlate Calorie Tracker,2021-01-14,,Good app,Ali Ayoub,4,3.5.3(54),admiration
1892,0.006980957,0.034605414,0.958413601,1,MyPlate Calorie Tracker,2021-01-13,,Loving it,LaSandra Shady,5,3.5.3(54),love
1893,0.002053697,0.005626404,0.992319882,1,MyPlate Calorie Tracker,2021-01-13,,Works exactly as advertised! I love it and have been using it for 9 months!!! ❤️❤️❤️,Jadyn Mock,5,3.5.3(54),love
1894,0.013619722,0.244627163,0.741753161,1,MyPlate Calorie Tracker,2021-01-13,,Easy to use and track,Sonya Sangster,5,3.5.3(54),neutral
1895,0.074178368,0.763949335,0.161872253,1,MyPlate Calorie Tracker,2021-01-12,,Simple with enough information,Linda Martinez,5,3.5.3(54),neutral
1896,0.024917021,0.863180399,0.111902587,1,MyPlate Calorie Tracker,2021-01-12,,Most foods are available for tracking.,Kathy LeGoux,4,3.5.3(54),neutral
1897,0.007032806,0.023397475,0.969569743,1,MyPlate Calorie Tracker,2021-01-12,,Love it. Easy to use.,Ashley Odom,5,3.5.3(8),love
1898,0.080382504,0.254280716,0.665336788,1,MyPlate Calorie Tracker,2021-01-11,,I like it for tracking my food. Other than that it's not super user friendly on the free version. Perhaps it gets better if you subscribe. It is faster to load my food than in my Samsung health app.,Lynett Kick,4,3.5.3(54),disapproval
1899,0.002543338,0.010827035,0.986629605,1,MyPlate Calorie Tracker,2021-01-11,,Easy to use. So far I love it.,Melissa LaFollette,5,3.5.3(54),love
1900,0.057437338,0.332727134,0.609835565,1,MyPlate Calorie Tracker,2021-01-11,,"Love it. I track everything to keep keto. I do wish that the percentages of macros could be changed to keto..low carb, higher protein and fat. Carbs cannot be lowed.",A Google user,5,3.5.3(54),desire
1901,0.017131509,0.222533196,0.760335267,1,MyPlate Calorie Tracker,2021-01-10,,Easy to use.,Dawn Avent,5,3.5.3(54),neutral
1902,0.001959478,0.016678438,0.981362164,1,MyPlate Calorie Tracker,2021-01-10,,"I started tracking my food intake and calories with this App over this weekend, love it so far. It's so easy to navigate around and great breakdown of foods when logging in of protein, carbs, fat etc",Carol Spadea,5,3.5.3(54),love
1903,0.001443473,0.023481103,0.975075424,1,MyPlate Calorie Tracker,2021-01-09,,"Excellent, easy to add my foods, a great start to staying on track with my new diet.",Madeleine Flynn,4,3.5.3(54),admiration
1904,0.25134325,0.517251194,0.231405526,0,MyPlate Calorie Tracker,2021-01-09,,"Was working well for me until recently. Every time I search up something, it doesn't load up the search results (something simple like walking, yogurt, etc)",Cynthina Xiong,3,3.5.3(54),realization
1905,0.003772246,0.093227975,0.902999818,1,MyPlate Calorie Tracker,2021-01-09,,New to this and fairly easy to use.,Debbie Watson,4,3.5.3(54),approval
1906,0.073419452,0.72305733,0.203523204,1,MyPlate Calorie Tracker,2021-01-09,,Need a way to log my workout better...than just step counter,Abhijit Roy,4,3.5.3(54),neutral
1907,0.00214576,0.019447751,0.978406549,1,MyPlate Calorie Tracker,2021-01-09,,Excellent app! It really helps,Danny Slagle,5,3.5.3(54),admiration
1908,0.003946059,0.098204479,0.8978495,1,MyPlate Calorie Tracker,2021-01-09,,Real easy to use!,Lynn Kornblum,5,3.5.3(54),approval
1909,0.005733985,0.297102571,0.697163463,1,MyPlate Calorie Tracker,2021-01-09,,Helped me lose 10lbs,Vince Cunningham Jr,5,3.5.3(54),approval
1910,0.0019733,0.009600188,0.988426566,1,MyPlate Calorie Tracker,2021-01-09,,"Overall the app is awesome, I really like that it shows the macros, that's why I use it over other apps. Pretty easy to navigate, has a decent amount of common foods already programmed in.",Morgan Bliss Kuehn,5,3.5.3(54),admiration
1911,0.028399067,0.784382522,0.187218353,1,MyPlate Calorie Tracker,2021-01-09,,Need to add more food,Hoppy Brandi B,3,3.5.3(54),neutral
1912,0.002264274,0.007147186,0.990588546,1,MyPlate Calorie Tracker,2021-01-08,,Love this app!!!,Ariel E,5,3.5.3(54),love
1913,0.014571379,0.064902581,0.920526028,1,MyPlate Calorie Tracker,2021-01-08,,Love it,Amanda Poitier,5,3.5.3(54),love
1914,0.004803224,0.045553084,0.949643672,1,MyPlate Calorie Tracker,2021-01-08,,Simple amazing food/product Search!!!,Sherwin Hoss,5,3.5.3(54),admiration
1915,0.001602197,0.015234673,0.983163059,1,MyPlate Calorie Tracker,2021-01-07,,So Easy and helps me keep track of what I eat each day! Love this,Gia LaBrocca,5,3.5.3(54),love
1916,0.010298823,0.095261715,0.894439459,1,MyPlate Calorie Tracker,2021-01-07,,"If I wouldn't have to create a custom meal, I would give 5. Otherwise a perfect app 👍🏽",New Start,4,3.5.3(54),approval
1917,0.002112829,0.009995928,0.987891197,1,MyPlate Calorie Tracker,2021-01-07,,I enjoy this app so far.,Jessica Froelich,5,3.5.3(54),joy
1918,0.008945326,0.036021262,0.955033481,1,MyPlate Calorie Tracker,2021-01-07,,"Love it , being able to scan the product saves so much time",bay welsh,5,3.5.3(54),love
1919,0.060793415,0.329427898,0.609778702,1,MyPlate Calorie Tracker,2021-01-06,,Good,Mark C,5,3.5.3(54),admiration
1920,0.210434482,0.722364664,0.067200795,0,MyPlate Calorie Tracker,2021-01-06,,Does not import all excersices from the Fit app.,David Marquez,4,3.5.3(54),approval
1921,0.001623162,0.012988904,0.985387862,1,MyPlate Calorie Tracker,2021-01-06,,I love this app. It helps me track my macros throughout my day and makes it easy to plan my meals. I specially love that I can track the water I drink.,Alma Meza,5,3.5.3(54),love
1922,0.001479071,0.039073288,0.959447622,1,MyPlate Calorie Tracker,2021-01-05,,Keeps track great! Wide assortment food,Sharla Ehorn,5,3.5.3(54),admiration
1923,0.002369286,0.012082828,0.9855479,1,MyPlate Calorie Tracker,2021-01-05,,Very nice app!!!!,Tom Scholze,5,3.5.3(54),admiration
1924,0.004984624,0.068691388,0.92632395,1,MyPlate Calorie Tracker,2021-01-05,,It's probably the best calorie tracker out there that doesn't take up too much space at the same time - which is convenient for people who have small spaces.,Lauren Green,5,3.5.3(54),admiration
1925,0.001753692,0.008782446,0.989463806,1,MyPlate Calorie Tracker,2021-01-05,,So far this has been a great app,A Google user,5,3.5.3(54),admiration
1926,0.0040216,0.041043684,0.954934716,1,MyPlate Calorie Tracker,2021-01-05,,Works great,Chris Thomas,5,3.5.3(54),admiration
1927,0.007005629,0.054165609,0.938828766,1,MyPlate Calorie Tracker,2021-01-05,,"July 2020 - I have the free version. I am so glad to finally find a tracker that calculates bmr and uses that, exercise and weight loss goals to calculate calorie budgets. This is the only method that has ever worked for me. Also, the food lists look good. You can find what you want without having to search through a bunch of crowdsourced debris. Edit Jan 2021 - I upgraded to the gold version and it didn't add much functionality or content, other than removing ads. Maybe do more challenges?",etejan42,4,3.5.3(54),approval
1928,0.006155144,0.043387912,0.950456977,1,MyPlate Calorie Tracker,2021-01-05,,Great app,Larissa Blakley,5,3.5.3(54),admiration
1929,0.008420709,0.201971442,0.789607882,1,MyPlate Calorie Tracker,2021-01-04,,Like it a lot,Malia Sparks,5,3.5.3(54),love
1930,0.013683015,0.152824506,0.833492458,1,MyPlate Calorie Tracker,2021-01-04,,"Great. Free, no intrusive ads. You can monitor exercises, calories, protein, fats and carbs. If you want more you can upgrade but you get a decent amount for free.",Ebony Hull,4,3.5.3(54),admiration
1931,0.937693417,0.058614362,0.003692241,0,MyPlate Calorie Tracker,2021-01-04,,I have not been able to get on. I can not use my own name or any other nickname of my choosing.,Rebecca Parker,1,3.5.3(54),neutral
1932,0.009159748,0.090603888,0.900236368,1,MyPlate Calorie Tracker,2021-01-04,,Easy to use. Clean interface.,V V,5,3.5.3(54),neutral
1933,0.008820474,0.135321945,0.855857611,1,MyPlate Calorie Tracker,2021-01-04,,Great UX,Angelo de Silva,5,3.5.3(54),admiration
1934,0.009380005,0.399683982,0.590935946,1,MyPlate Calorie Tracker,2021-01-04,,User friendly and it has the Puerto Rican foods.,Guillermo Diaz-Pitti,4,3.5.3(54),neutral
1935,0.001814285,0.011707922,0.986477852,1,MyPlate Calorie Tracker,2021-01-04,,Great app so far!,Charity Gallagher,5,3.5.3(54),admiration
1936,0.003355037,0.020597488,0.976047516,1,MyPlate Calorie Tracker,2021-01-04,,"Excellent app, I like it",Sami Osman,5,3.5.3(54),admiration
