,Id,roberta_neg,roberta_neu,roberta_pos,roberta_polarity,Source,Date,Title,Content,Name,Rating,Version,emotion,,,
327,328,0.218987837,0.415144622,0.365867585,1,Fast Food Rampage,2017-08-18,,It's a nice bullet bell style game      I don't,A Google user,4,1.0.8,disapproval,,,
328,329,0.003420248,0.016921189,0.979658604,1,Fast Food Rampage,2017-08-16,,Its very fun very simple to play and never gets old😂,A Google user,5,,amusement,,,
329,330,0.008278287,0.026217761,0.965503931,1,Fast Food Rampage,2017-08-05,,I love it,A Google user,5,,love,,,
330,331,0.079398945,0.710100234,0.210500851,1,Fast Food Rampage,2017-08-04,,Just change how the joysticks look add multiplayer and more levels and weapoms and clothes,A Google user,5,1.0.8,neutral,,,
331,332,0.724953771,0.245778948,0.02926733,0,Fast Food Rampage,2017-08-04,,Its happened twice now. After my game glitches out sometimes it resets my whole progress!!! I had everything and was saving to get the last costume. I think it has something to do with it being unable to connect to play store,A Google user,3,1.0.8,neutral,,,
332,333,0.055574816,0.402604133,0.541821063,1,Fast Food Rampage,2017-08-04,,ITS WHAT WE ALL BE WAITING FOR,A Google user,5,1.0.8,curiosity,,,
333,334,0.001970255,0.008336263,0.989693463,1,Fast Food Rampage,2017-08-01,,Its a amazing game i like it,A Google user,5,1.0.8,excitement,,,
334,335,0.383639634,0.385306329,0.231054023,0,Fast Food Rampage,2017-07-29,,Its a really fun game but I have a few suggestions  1.) Make a left and right handed options. As a right hander I find it incredibly hard to use the controls  2.) Make the clown guy go faster. It takes about 5 minutes to get across the map without even shooting anyone  3.) Fix the adds. If you watch adds for coins you get 20% less than what it says you can get,A Google user,4,1.0.8,approval,,,
335,336,0.024144208,0.240887135,0.734968722,1,Fast Food Rampage,2017-07-27,,AWSOME,A Google user,5,,neutral,,,
336,337,0.00833755,0.083822198,0.907840252,1,Fast Food Rampage,2017-07-19,,Awesome,A Google user,5,1.0.8,admiration,,,
337,338,0.0446712,0.888420939,0.066907972,1,Fast Food Rampage,2017-07-19,,Could you put like an arrow so I can know what direction I'm pointing at?,A Google user,5,1.0.8,confusion,,,
338,339,0.058235608,0.566948831,0.374815553,1,Fast Food Rampage,2017-07-13,,Like it,A Google user,5,1.0.8,love,,,
339,340,0.010195843,0.073396899,0.916407287,1,Fast Food Rampage,2017-07-12,,Amazing. Just... amazing.,A Google user,5,1.0.8,admiration,,,
340,341,0.955028772,0.036920447,0.008050728,0,Fast Food Rampage,2017-07-06,,IT ALWAYS CRASHES ON ME A SECOND OR TWO AFTER I CLICK IT. FIX NOW!,A Google user,2,1.0.8,neutral,,,
341,342,0.026618246,0.165721893,0.807659864,1,Fast Food Rampage,2017-07-04,,Gooooooooooooooooooooooooooooooooooooooooooooooooood game,A Google user,5,1.0.8,excitement,,,
342,343,0.370615363,0.288900822,0.340483844,0,Fast Food Rampage,2017-07-04,,This game is great and can be great for people who like shooting games and love burgers and hate vegetables.But the controls are very weird and when u pause it will make you lose money and power ups.,A Google user,5,1.0.8,admiration,,,
343,344,0.028154489,0.251247048,0.720598459,1,Fast Food Rampage,2017-07-03,,McDonald's will rule the world,A Google user,4,1.0.8,neutral,,,
344,345,0.132323012,0.676449418,0.191227555,1,Fast Food Rampage,2017-06-27,,It was grate,A Google user,5,,neutral,,,
345,346,0.002631799,0.007109388,0.990258813,1,Fast Food Rampage,2017-06-26,,"I love it so much, need more games like this",A Google user,5,1.0.8,love,,,
346,347,0.002179982,0.006835605,0.99098444,1,Fast Food Rampage,2017-06-26,,Awsome so awesome I liked it so cool,A Google user,5,1.0.8,excitement,,,
347,348,0.952720404,0.041651238,0.005628378,0,Fast Food Rampage,2017-06-23,,The bad controls killed it. Shame on you.,A Google user,1,,disgust,,,
348,349,0.002116367,0.008147845,0.989735842,1,Fast Food Rampage,2017-06-20,,I love this game download it if you love arcade shooters,A Google user,5,1.0.8,love,,,
349,350,0.006352939,0.045756891,0.947890162,1,Fast Food Rampage,2017-06-20,,"Very good. Very very good. However you need more weapons, and more bosses other than the tomato. Also if you could throw in a campaign that would be nice.",A Google user,5,1.0.8,admiration,,,
350,351,0.002560729,0.065589033,0.931850255,1,Fast Food Rampage,2017-06-18,,It's a fun casual game for long trips and stuff you know,A Google user,5,1.0.6,joy,,,
351,352,0.001713447,0.018556427,0.979730129,1,Fast Food Rampage,2017-06-16,,Pretty fun and funny,A Google user,5,1.0.8,amusement,,,
352,353,0.124387965,0.815696955,0.059915092,0,Fast Food Rampage,2017-06-16,,Remeber: No vegan,A Google user,5,1.0.8,neutral,,,
353,354,0.002568099,0.013412957,0.984018922,1,Fast Food Rampage,2017-06-14,,Great! I just would like it if you add some more bosses and it will be perfect! It's already very addictive and I like what you look like in hardcore mode!,A Google user,5,1.0.8,admiration,,,
354,355,0.903622508,0.088539816,0.007837597,0,Fast Food Rampage,2017-06-10,,Too many bugs,A Google user,5,1.0.8,neutral,,,
355,356,0.13692975,0.803794146,0.059276145,0,Fast Food Rampage,2017-06-10,,Burgers revenge,A Google user,5,1.0.8,neutral,,,
356,357,0.440306693,0.365627706,0.194065511,0,Fast Food Rampage,2017-06-08,,Loved it but theres an error whenever i play it the controls glitch my character throws milkshake often and my aiming shoots to were enemies are not there Pleas fix it because my  device is a tablet,A Google user,4,1.0.8,love,,,
357,358,0.003422637,0.006668035,0.989909291,1,Fast Food Rampage,2017-06-01,,"I love this game! Based off of the McHatred sketch that mashed did, I never thought it would become a game! It's amazing! I love the Hatred-esque twin stick controls, the pixel graphics and the fun gameplay! It's challenging, and it's not pay to win! I strongly recommend this game.",A Google user,5,1.0.8,love,,,
358,359,0.977477252,0.018704042,0.003818735,0,Fast Food Rampage,2017-05-23,,Game sucks ass,A Google user,3,1.0.8,anger,,,
359,360,0.125157878,0.486176401,0.388665736,1,Fast Food Rampage,2017-05-23,,Gud,A Google user,5,1.0.8,neutral,,,
360,361,0.891268432,0.098570064,0.010161466,0,Fast Food Rampage,2017-05-22,,"Progress is being reset, regardless if there is a update or not. This game is not worth playing u never know when the game will reset itself",A Google user,3,1.0.6,disapproval,,,
361,362,0.119821444,0.363603622,0.516574919,1,Fast Food Rampage,2017-05-22,,"Great game, but the levels don't pose a threat once you get better food-guns.",A Google user,4,1.0.8,admiration,,,
362,363,0.014139592,0.599527776,0.386332572,1,Fast Food Rampage,2017-05-20,,Please implement multilayer and and option to play as a vegan,A Google user,5,1.0.8,approval,,,
363,364,0.741414785,0.240188152,0.018397046,0,Fast Food Rampage,2017-05-18,,FIX THE CONTROLS,A Google user,3,1.0.8,neutral,,,
364,365,0.608721852,0.369015098,0.022263041,0,Fast Food Rampage,2017-05-17,,almost had fry gun.. It then deleted all my coins and weapons after playing on hardcore,A Google user,2,1.0.8,neutral,,,
365,366,0.010565665,0.091946572,0.89748776,1,Fast Food Rampage,2017-05-10,,"Could use a button for milkshake throwing, but other than that, it's pretty good.",A Google user,5,1.0.8,admiration,,,
366,367,0.002503912,0.0206891,0.976806939,1,Fast Food Rampage,2017-05-07,,It's awesome,A Google user,5,1.0.8,admiration,,,
367,368,0.008846232,0.075487569,0.915666223,1,Fast Food Rampage,2017-05-07,,Good game,A Google user,5,1.0.8,gratitude,,,
368,369,0.04715541,0.356529981,0.596314609,1,Fast Food Rampage,2017-05-06,,Mortal and obesity but still fun,A Google user,5,1.0.8,amusement,,,
369,370,0.356003016,0.313898236,0.330098748,0,Fast Food Rampage,2017-05-06,,"It's a great game and I would rate 5 stars if I didn't have to RESTART IT. I had the ketchup gun and I tried to watch an ad to get money, but then the game crashed and I had to completely restart. If anyone thinking of downloading this app reads this then I hope you like getting your progress erased.",A Google user,1,1.0.8,admiration,,,
370,371,0.003430478,0.012021957,0.984547555,1,Fast Food Rampage,2017-05-03,,I freakin love it it reminds me of arcade games ;-),A Google user,5,1.0.8,love,,,
371,372,0.497557104,0.472629398,0.029813513,0,Fast Food Rampage,2017-05-03,,What What,A Google user,5,1.0.8,curiosity,,,
372,373,0.012368198,0.154679462,0.832952321,1,Fast Food Rampage,2017-05-02,,Fun to play kinda had to play on tablet though,A Google user,4,1.0.8,amusement,,,
373,374,0.004922303,0.068067268,0.927010417,1,Fast Food Rampage,2017-04-30,,Classic controller improve graphics thats it overall good game,A Google user,5,1.0.8,admiration,,,
374,375,0.093601212,0.213187203,0.693211555,1,Fast Food Rampage,2017-04-29,,"So fun! Needs better controls, like aiming is a little awkward.",A Google user,5,1.0.8,amusement,,,
375,376,0.021449383,0.427603662,0.550946951,1,Fast Food Rampage,2017-04-29,,Plz add more wepons​ and better controls,A Google user,3,1.0.8,approval,,,
376,377,0.007151278,0.151932508,0.840916157,1,Fast Food Rampage,2017-04-25,,Fun twin stick.,A Google user,5,1.0.8,amusement,,,
377,378,0.021610506,0.138193175,0.840196371,1,Fast Food Rampage,2017-04-24,,"It's great, but could use improvements! Maybe more diverse bosses and figure out a way for less crashes..",A Google user,4,1.0.8,admiration,,,
378,379,0.002808876,0.018660581,0.978530586,1,Fast Food Rampage,2017-04-22,,Very fun great graphics,A Google user,4,1.0.8,admiration,,,
379,380,0.004070562,0.021888167,0.974041283,1,Fast Food Rampage,2017-04-21,,I love all the heads,A Google user,5,,love,,,
380,381,0.003884421,0.032493379,0.963622212,1,Fast Food Rampage,2017-04-20,,THE BEST DUDE,A Google user,5,,love,,,
381,382,0.007456358,0.075472862,0.917070806,1,Fast Food Rampage,2017-04-19,,run and gun thats fun on a bun!,A Google user,5,1.0.8,joy,,,
382,383,0.002508844,0.01062722,0.986863971,1,Fast Food Rampage,2017-04-17,,Fun game and im aginst the hipsters so fun as hell for me,A Google user,5,1.0.8,joy,,,
383,384,0.03514928,0.864525914,0.100324877,1,Fast Food Rampage,2017-04-11,,Legend I am also there a bosses in this,A Google user,5,1.0.8,neutral,,,
384,385,0.018100008,0.729409158,0.252490848,1,Fast Food Rampage,2017-04-08,,Ronalds back and he is max,A Google user,4,1.0.8,neutral,,,
385,386,0.017060958,0.06505923,0.91787976,1,Fast Food Rampage,2017-04-08,,I'm addicted to this game. It just needs a button for grenades and smoother gameplay,A Google user,5,1.0.8,approval,,,
386,387,0.00337831,0.026183911,0.970437825,1,Fast Food Rampage,2017-04-08,,Its a good game,A Google user,5,1.0.8,admiration,,,
387,388,0.012564295,0.03079013,0.956645608,1,Fast Food Rampage,2017-04-04,,"I love this game, although not nearly as much as the youtube channel (mashed), when i heard about it",A Google user,5,1.0.8,love,,,
388,389,0.117200039,0.791249573,0.091550402,0,Fast Food Rampage,2017-04-02,,Cloud save?,A Google user,5,1.0.8,neutral,,,
389,390,0.896769404,0.092063732,0.011166911,0,Fast Food Rampage,2017-04-02,,A couple of issues here! Goodle Play Service Error Pops Up when I first opened the App. Then When I signed in on my google play games account it crashed and when I already log onto my GP Account The Loading Pops up an then Some game music plays and it crashes -_- happened for the 5th time already Please fix this,A Google user,3,1.0.8,neutral,,,
390,391,0.191908181,0.420456409,0.387635469,1,Fast Food Rampage,2017-04-02,,"It's really fun, but can you fix the controls so it can run smoother? Like make a button for the grenades so I don't accidentally use one and make the joystick bigger because I find myself throwing a grenade because the joystick didn't sync with my finger",A Google user,3,1.0.8,amusement,,,
391,392,0.003409404,0.046065524,0.950525045,1,Fast Food Rampage,2017-04-02,,Great game for offline users,A Google user,5,1.0.8,admiration,,,
392,393,0.00391178,0.045099925,0.950988293,1,Fast Food Rampage,2017-04-02,,Best game download it fast,A Google user,5,1.0.8,approval,,,
393,394,0.001719658,0.005940973,0.992339373,1,Fast Food Rampage,2017-04-01,,This is an awesome game one of my favorite mobile games of all time it moves smoothly its just a good game,A Google user,5,1.0.8,joy,,,
394,395,0.030808356,0.175861746,0.793329835,1,Fast Food Rampage,2017-03-28,,Funny and addictive,A Google user,5,1.0.8,amusement,,,
395,396,0.002190477,0.008364251,0.989445269,1,Fast Food Rampage,2017-03-25,,My favorite game on the app store. Pure genius. Great job devs,A Google user,5,1.0.6,admiration,,,
396,397,0.021016555,0.802051008,0.176932499,1,Fast Food Rampage,2017-03-24,,Add the features to change weapons during gameplay...and also new costumes,A Google user,4,1.0.8,approval,,,
397,398,0.00158519,0.021710906,0.976703882,1,Fast Food Rampage,2017-03-23,,Best game keep the updates coming!,A Google user,5,1.0.8,admiration,,,
398,399,0.953355908,0.041367091,0.005277013,0,Fast Food Rampage,2017-03-23,,I hate cause it dose not work,A Google user,1,1.0.8,anger,,,
399,400,0.001193907,0.00622152,0.992584527,1,Fast Food Rampage,2017-03-23,,Plays way smoother and faster. Great game overall thanks for adding the awesome update! Hoping for more :),A Google user,5,1.0.8,admiration,,,
400,401,0.205239609,0.36294809,0.431812257,1,Fast Food Rampage,2017-03-20,,Love the art style but the aiming controls are a little &quot;too difficult&quot; imo,A Google user,5,,love,,,
401,402,0.664927006,0.315594018,0.019479003,0,Fast Food Rampage,2017-03-16,,Lost my progress,A Google user,1,1.0.6,sadness,,,
402,403,0.008871065,0.026249874,0.964879036,1,Fast Food Rampage,2017-03-11,,I loved this game even though it was 8-bits I loved it the only problem I had was with the milk shakes I ran through them fast because I like to spam my burgers but other than that I loved it,A Google user,5,1.0.6,love,,,
403,404,0.067262992,0.356913,0.575823963,1,Fast Food Rampage,2017-03-09,,Yum,A Google user,4,1.0.6,neutral,,,
404,405,0.00302548,0.029227834,0.967746675,1,Fast Food Rampage,2017-03-04,,Pretty good,A Google user,5,1.0.6,admiration,,,
405,406,0.004101824,0.028125031,0.967773139,1,Fast Food Rampage,2017-02-28,,It is great,A Google user,5,,admiration,,,
406,407,0.588542521,0.284380764,0.12707673,0,Fast Food Rampage,2017-02-25,,"I love the concept, but I just can't play. Please fix.",A Google user,1,1.0.6,love,,,
407,408,0.002863744,0.017027067,0.980109215,1,Fast Food Rampage,2017-02-25,,It is a incredible game,A Google user,5,1.0.6,excitement,,,
408,409,0.024144208,0.240887135,0.734968722,1,Fast Food Rampage,2017-02-23,,AWSOME,A Google user,5,1.0.6,neutral,,,
409,410,0.003416916,0.020238744,0.976344347,1,Fast Food Rampage,2017-02-23,,"Awesome game, 10/10",A Google user,5,1.0.6,admiration,,,
410,411,0.001249133,0.012470234,0.98628068,1,Fast Food Rampage,2017-02-23,,I like this Classic game :),A Google user,5,1.0.6,love,,,
411,412,0.00227987,0.040641859,0.957078218,1,Fast Food Rampage,2017-02-22,,It's cool,A Google user,5,1.0.6,joy,,,
412,413,0.008740633,0.049453724,0.941805601,1,Fast Food Rampage,2017-02-22,,What iv liked about this game ia that you dont need to pay to win or even have fun ..  simple and funny game 👍,A Google user,4,1.0.6,joy,,,
413,414,0.929852664,0.062730439,0.00741689,0,Fast Food Rampage,2017-02-21,,"I played this game on my tablet but after the tutorial it stops and logs Me out so i recommend fixing this,this needs to stop",A Google user,2,1.0.6,caring,,,
414,415,0.358956546,0.320448726,0.320594698,0,Fast Food Rampage,2017-02-21,,I really enjoy killing vegans with cheeseburgers.,A Google user,5,1.0.6,amusement,,,
415,416,0.003765021,0.020120502,0.976114511,1,Fast Food Rampage,2017-02-20,,Awesome just awesome,A Google user,5,1.0.6,admiration,,,
416,417,0.00249307,0.02141667,0.976090312,1,Fast Food Rampage,2017-02-19,,"Deluxe bacon double cheese good! Get this and super size it, will play 4 ever. Well done ! Pun intended....",A Google user,5,1.0.6,admiration,,,
417,418,0.014571379,0.064902581,0.920526028,1,Fast Food Rampage,2017-02-17,,Love it,A Google user,5,1.0.6,love,,,
418,419,0.069666028,0.174084783,0.756249189,1,Fast Food Rampage,2017-02-17,,"It's great, I wish this could be on consoles, but hey im crazy! Ignore me  . K?",A Google user,5,,admiration,,,
419,420,0.001892208,0.005493053,0.992614746,1,Fast Food Rampage,2017-02-16,,This is so funny and awesome at the same time best game I ever played. people will love this! 5 stars!!,A Google user,5,1.0.6,amusement,,,
420,421,0.001535386,0.012272076,0.986192524,1,Fast Food Rampage,2017-02-16,,"Fast paced fun! This game is very fun and fast paced. The purchasable items and upgrades are great, though earning coins is kind of slow but it keeps the replayability going.",A Google user,5,1.0.6,admiration,,,
421,422,0.008339915,0.024455491,0.967204571,1,Fast Food Rampage,2017-02-12,,"No words, such a good game",A Google user,5,1.0.6,admiration,,,
422,423,0.842598796,0.13600187,0.021399347,0,Fast Food Rampage,2017-02-12,,I would put five stars for everything but i keep on crashing everytime i start up the game,A Google user,4,,excitement,,,
423,424,0.003719471,0.075434931,0.920845628,1,Fast Food Rampage,2017-02-11,,This a cool ripoff of Ronald mcdonald!!!! XD,A Google user,5,1.0.6,approval,,,
424,425,0.020474948,0.098577455,0.88094753,1,Fast Food Rampage,2017-02-11,,Food Mayhem  It's like an awesome food fight!😮,A Google user,3,,excitement,,,
425,426,0.004806288,0.027049297,0.968144357,1,Fast Food Rampage,2017-02-10,,Best free game ever,A Google user,5,1.0.6,excitement,,,
426,427,0.867326796,0.122212484,0.010460719,0,Fast Food Rampage,2017-02-09,,Huawei p9 the loading screen is taking Years to load i cant get in the app,A Google user,3,1.0.6,neutral,,,
427,428,0.092647262,0.829691887,0.077660844,0,Fast Food Rampage,2017-02-09,,Should make the crouton cannon and soda sprayer for weapons and stuff,A Google user,5,1.0.6,neutral,,,
428,429,0.133179083,0.438151687,0.428669244,1,Fast Food Rampage,2017-02-07,,"Awesome, but i would like the joysticks not to be static",A Google user,5,1.0.6,admiration,,,
429,430,0.002743214,0.016136145,0.981120646,1,Fast Food Rampage,2017-02-05,,Amazing game that is addicting,A Google user,5,1.0.6,admiration,,,
430,431,0.012241742,0.031450953,0.956307292,1,Fast Food Rampage,2017-02-03,,Stupid and funny at the same time but omg this game is fun and funny i recommend it to everyone  in the world,A Google user,5,1.0.6,amusement,,,
431,432,0.814610004,0.169277996,0.016111933,0,Fast Food Rampage,2017-02-01,,It crashes all the time,A Google user,3,1.0.6,neutral,,,
432,433,0.006917893,0.056957319,0.936124802,1,Fast Food Rampage,2017-02-01,,Great game,A Google user,5,1.0.6,admiration,,,
433,434,0.086903602,0.111802861,0.801293612,1,Fast Food Rampage,2017-01-29,,"Controls are utter cr*p (left stick especially unresponsive, slow and un-sensitive). That said, everything else about this game, I love. The visual style, the pseudo slow-mo, the setting the idea - all great. Just fix those controls, guys, pretty please. *and maybe add multiplayer, that would've been great!*",A Google user,4,1.0.6,admiration,,,
434,435,0.013711784,0.226483241,0.759804964,1,Fast Food Rampage,2017-01-26,,Fun,A Google user,5,1.0.6,amusement,,,
435,436,0.005718858,0.039476532,0.954804659,1,Fast Food Rampage,2017-01-26,,Simply perfect. It's got that old school vibe that is just the cherry on top,A Google user,5,1.0.6,admiration,,,
436,437,0.796456277,0.1894788,0.014064987,0,Fast Food Rampage,2017-01-26,,Make vegans fat,A Google user,4,1.0.6,neutral,,,
437,438,0.002129026,0.007184571,0.990686357,1,Fast Food Rampage,2017-01-26,,I love this game keep up the good work,A Google user,5,1.0.6,admiration,,,
438,439,0.944038272,0.047381755,0.008579977,0,Fast Food Rampage,2017-01-25,,Controls suck super bad the buttons are way to far from the sides the double tap to grenade is dumb and keeps wasting bases and the game crashes ...just plain dumb. Fun but dumb would be bearable without crashes and made wasting. Forgot to mention the game lies about ads where it don't give you even near the amount it says you will get. Also coins/gems dissapear within like 3 seconds of a kill which makes it hard to get money.,A Google user,1,1.0.6,annoyance,,,
439,440,0.009007406,0.031758614,0.959233999,1,Fast Food Rampage,2017-01-25,,BEST GAME EVER!!!!!!!!!!!!!!!,A Google user,5,1.0.6,neutral,,,
440,441,0.026407976,0.289883137,0.683708906,1,Fast Food Rampage,2017-01-23,,Dear FF Rampage please update this game becouse same thing please update this game more thing more more please UPDATE THIS GAME PLEASE UPDATE THE FAST FOOD RAMPAGE!!!.😊😁,A Google user,5,1.0.6,neutral,,,
441,442,0.001849886,0.013126812,0.98502326,1,Fast Food Rampage,2017-01-22,,Awesome really well done for me,A Google user,5,1.0.6,admiration,,,
442,443,0.003905211,0.037976231,0.958118558,1,Fast Food Rampage,2017-01-22,,It is fun and fast passed game,A Google user,5,1.0.6,joy,,,
443,444,0.001613579,0.010491985,0.987894475,1,Fast Food Rampage,2017-01-22,,It is really  cool and I liked it,A Google user,5,1.0.6,love,,,
444,445,0.793853343,0.182015285,0.024131406,0,Fast Food Rampage,2017-01-22,,Too glitchy,A Google user,3,1.0.6,excitement,,,
445,446,0.851235628,0.118920214,0.0298442,0,Fast Food Rampage,2017-01-22,,"It's just boring. Cool looking, but not much to do",A Google user,2,,annoyance,,,
446,447,0.066038191,0.354452819,0.57950896,1,Fast Food Rampage,2017-01-22,,Nice,A Google user,5,1.0.6,admiration,,,
447,448,0.047630731,0.340470523,0.61189872,1,Fast Food Rampage,2017-01-21,,Yay,A Google user,5,1.0.6,excitement,,,
448,449,0.002938097,0.02002695,0.977034926,1,Fast Food Rampage,2017-01-21,,"Fun with almost unnoticeable micro-transactions, all in all a great game.",A Google user,5,1.0.6,admiration,,,
449,450,0.001676889,0.010242301,0.98808074,1,Fast Food Rampage,2017-01-20,,It is a super good game,A Google user,5,1.0.6,excitement,,,
450,451,0.009261786,0.102064952,0.888673246,1,Fast Food Rampage,2017-01-19,,"Played this game while being forced to eat a free range gluten-free vegan meal, the controls are iffy but it made the experience way better",A Google user,5,1.0.6,joy,,,
451,452,0.001490863,0.006942195,0.991566956,1,Fast Food Rampage,2017-01-19,,AMAZING! In my opinion it's the best game on the store right now,A Google user,5,1.0.6,admiration,,,
452,453,0.290025979,0.646582127,0.063391916,0,Fast Food Rampage,2017-01-19,,why not...,A Google user,3,,neutral,,,
453,454,0.82099992,0.158910081,0.02008998,0,Fast Food Rampage,2017-01-18,,It's all good it just won't work it won't start with my phone it's complete bullshi.....Mm mabye I shouldn't be saying that.,A Google user,1,,annoyance,,,
454,455,0.921943188,0.072330199,0.005726637,0,Fast Food Rampage,2017-01-18,,Bad does not work on android,A Google user,1,1.0.6,neutral,,,
455,456,0.063778661,0.244156674,0.692064643,1,Fast Food Rampage,2017-01-18,,good game.bit repetitive after a while,A Google user,4,1.0.6,admiration,,,
456,457,0.182874084,0.640233636,0.17689234,0,Fast Food Rampage,2017-01-16,Love it,So much,A Google user,4,1.0.6,neutral,,,
457,458,0.188412666,0.700376868,0.111210428,0,Fast Food Rampage,2017-01-15,Love it,Its a gucci game,A Google user,5,1.0.6,neutral,,,
458,459,0.046155155,0.168836161,0.785008669,1,Fast Food Rampage,2017-01-14,Great time passer,Fun as hell,A Google user,5,1.0.6,amusement,,,
459,460,0.193690136,0.527507722,0.278802127,1,Fast Food Rampage,2017-01-14,,Recommend it,A Google user,5,1.0.6,neutral,,,
460,461,0.046418559,0.665844798,0.287736595,1,Fast Food Rampage,2017-01-12,Fun,Thanx,A Google user,5,1.0.6,gratitude,,,
461,462,0.01231072,0.042517982,0.945171297,1,Fast Food Rampage,2017-01-12,,"Great, aside from certain technical issues you will have a lot of fun",A Google user,5,1.0.6,admiration,,,
462,463,0.005316436,0.075243853,0.919439793,1,Fast Food Rampage,2017-01-12,What I dreamed,I always wanted that small video from YouTube to be real thank you for making this now can you make the trump one ;),A Google user,5,1.0.6,desire,,,
463,464,0.065606564,0.837045014,0.097348467,1,Fast Food Rampage,2017-01-12,ｆｕｎ　ｂｕｔ,ｎｅｅｄ　ｔｏ　ｉｍｐｒｏｖｅ　ｃｏｎｔｒｏｌｌｓ,A Google user,4,1.0.6,curiosity,,,
464,465,0.007687518,0.073010564,0.919301927,1,Fast Food Rampage,2017-01-11,Cool game,I reply love fframpage,A Google user,5,1.0.6,love,,,
465,466,0.793987632,0.181746662,0.024265651,0,Fast Food Rampage,2017-01-11,,I would give it 5 stars but it keeps crashing after a ad pops up or I pause and unpause and  when I load a new map.,A Google user,2,1.0.6,approval,,,
466,467,0.002147819,0.008054248,0.98979795,1,Fast Food Rampage,2017-01-10,Amazing,I loved the music!!! Bangers all day. And once I unlocked the mini fries gun the experience was well worth the grind. A really good game. There's a learning curve to the controls,A Google user,5,1.0.6,joy,,,
467,468,0.665292323,0.267193735,0.067513965,0,Fast Food Rampage,2017-01-10,Retro,It's the perfect game for killing vegans,A Google user,5,1.0.6,approval,,,
468,469,0.014571379,0.064902581,0.920526028,1,Fast Food Rampage,2017-01-10,,Love it,A Google user,5,1.0.6,love,,,
469,470,0.049257439,0.039675288,0.911067247,1,Fast Food Rampage,2017-01-09,,I F****** love this game,A Google user,5,1.0.6,love,,,
470,471,0.050564732,0.913914502,0.035520736,0,Fast Food Rampage,2017-01-09,,Anyone else came here from gameranx?,A Google user,5,,curiosity,,,
471,472,0.301683336,0.436732054,0.26158464,0,Fast Food Rampage,2017-01-09,Fun game,"Good game, but not much content.",A Google user,4,1.0.6,admiration,,,
472,473,0.001462693,0.008122961,0.990414321,1,Fast Food Rampage,2017-01-08,,Great game. Very fun. One of the best twin stick shooters I have played on Android.,A Google user,5,1.0.6,admiration,,,
473,474,0.004361586,0.022577558,0.973060906,1,Fast Food Rampage,2017-01-08,La pinia,Best game ever,A Google user,5,,admiration,,,
474,475,0.050075088,0.131729841,0.818195045,1,Fast Food Rampage,2017-01-08,Hilarious!!,This just hilarious and great game. And yes the control is a bit hard. Fix that and it would be perFect,A Google user,5,1.0.6,amusement,,,
475,476,0.357530713,0.562951803,0.079517461,0,Fast Food Rampage,2017-01-08,,Haven't seen or played anything like it.,A Google user,5,1.0.6,surprise,,,
476,477,0.003196939,0.020254869,0.976548254,1,Fast Food Rampage,2017-01-08,Settings,"Great game, great everything, but make little adjustments to the controls, maybe customizable? That'd  be cool ;)",A Google user,4,1.0.6,admiration,,,
477,478,0.011374758,0.09803731,0.890587926,1,Fast Food Rampage,2017-01-08,,Is fun and easy,A Google user,5,1.0.6,amusement,,,
478,479,0.193632722,0.560698986,0.245668262,1,Fast Food Rampage,2017-01-08,It's fun,Ayy,A Google user,5,1.0.6,neutral,,,
479,480,0.006034708,0.046265051,0.947700322,1,Fast Food Rampage,2017-01-08,Awesome,Just awesome,A Google user,5,1.0.6,admiration,,,
480,481,0.005036826,0.034872331,0.960090816,1,Fast Food Rampage,2017-01-08,Love the game,The only thing is that i wish there were multiplayer online. That would be amazingly fun! Keep updating please.,A Google user,5,1.0.6,joy,,,
481,482,0.079933636,0.804809153,0.115257196,1,Fast Food Rampage,2017-01-08,Awesome,Reminds me of the first GTA,A Google user,5,,neutral,,,
482,483,0.160194144,0.309266239,0.530539632,1,Fast Food Rampage,2017-01-08,Proper exit,I love the game but Please make a proper way to exit the game.,A Google user,4,1.0.6,love,,,
483,484,0.002689517,0.015617693,0.981692791,1,Fast Food Rampage,2017-01-08,,Game is great,A Google user,5,1.0.6,admiration,,,
484,485,0.002596602,0.010040343,0.98736304,1,Fast Food Rampage,2017-01-08,,THIS GAME IS AWESOME! !!,A Google user,5,1.0.6,admiration,,,
485,486,0.566141784,0.267657071,0.166201159,0,Fast Food Rampage,2017-01-07,Keeps crashing,"This is a cute little game and a great concept but the controls aren't great and after 30 seconds of playing it crashes every time. Again, good concept but you need to improve on bug awareness and controls",A Google user,2,,admiration,,,
486,487,0.01749878,0.084419936,0.898081243,1,Fast Food Rampage,2017-01-07,So fun,It's funny and addictive. Great time killer. Recommended for those who like to lay off from serious games.,A Google user,5,1.0.6,admiration,,,
487,488,0.628499866,0.320630163,0.050869934,0,Fast Food Rampage,2017-01-07,Crash fix needed,Cant get past loading screen would give higher stars when fix :(,A Google user,1,1.0.6,approval,,,
488,489,0.919902027,0.073030882,0.007067091,0,Fast Food Rampage,2017-01-07,Fast food rampange,The game crashed,A Google user,4,1.0.6,neutral,,,
489,490,0.219446495,0.333449066,0.447104365,1,Fast Food Rampage,2017-01-07,Great Game,"Unfortunately the edge on my Samsung edge makes control a little inconsistent but it is a great game, silly twinstick shooting.",A Google user,5,1.0.6,admiration,,,
