,Id,roberta_neg,roberta_neu,roberta_pos,roberta_polarity,Source,Date,Title,Content,Name,Rating,Version,emotion,,,
312,313,0.001373807,0.006702119,0.991924107,1,Breakfast Cooking - Kids Game,2019-03-27,,this game is very nice :3,A Google user,5,1.0.1,joy,,,
313,314,0.002081624,0.033534743,0.964383602,1,Breakfast Cooking - Kids Game,2019-03-26,,it good for little kids. it shows kids how to make a good healthy breakfast.,A Google user,5,1.0.1,approval,,,
314,315,0.452636242,0.3824763,0.164887443,0,Breakfast Cooking - Kids Game,2019-03-25,,this deserves 3 stars it's the same thing and I'm bored also it's slow so please make the development better.,A Google user,3,,disappointment,,,
315,316,0.038577404,0.433638006,0.527784646,1,Breakfast Cooking - Kids Game,2019-03-17,,give more games 😄😄😄,A Google user,5,,curiosity,,,
316,317,0.003548795,0.009603314,0.986847937,1,Breakfast Cooking - Kids Game,2019-03-13,,it was the best game ever,A Google user,5,1.0.1,joy,,,
317,318,0.036335263,0.14363575,0.82002902,1,Breakfast Cooking - Kids Game,2019-03-09,,yummy game,A Google user,5,1.0.1,neutral,,,
318,319,0.006490002,0.036710013,0.956799984,1,Breakfast Cooking - Kids Game,2019-03-06,,did game is the best,A Google user,1,1.0.1,admiration,,,
319,320,0.594952226,0.313949108,0.091098666,0,Breakfast Cooking - Kids Game,2019-03-04,,nice game but not amazing,A Google user,2,1.0.1,admiration,,,
320,321,0.012382999,0.048061017,0.939556003,1,Breakfast Cooking - Kids Game,2019-02-26,,I loveit,A Google user,5,1.0.1,love,,,
321,322,0.012188063,0.15219067,0.835621238,1,Breakfast Cooking - Kids Game,2019-02-24,,fun game with many choices of decoration although its the exact same all the way through,A Google user,3,1.0.1,amusement,,,
322,323,0.036681071,0.837130427,0.126188502,1,Breakfast Cooking - Kids Game,2019-02-01,,I think so??,A Google user,5,,neutral,,,
323,324,0.025210788,0.264984906,0.709804296,1,Breakfast Cooking - Kids Game,2019-02-01,,fun.,A Google user,4,1,amusement,,,
324,325,0.00263628,0.007050762,0.990312934,1,Breakfast Cooking - Kids Game,2019-01-31,,I love everything about this game 😄,A Google user,5,1,love,,,
325,326,0.001508979,0.023212329,0.975278676,1,Breakfast Cooking - Kids Game,2019-01-26,,this game isms kinda fun I'll probably play this everyday and will all the time so what I'm saying here is basically saying I play this daily and stuff so ya all L rates and stars is a funny and fun game,A Google user,5,1,amusement,,,
326,327,0.008160725,0.071396247,0.920443058,1,Breakfast Cooking - Kids Game,2019-01-07,,well game nice,A Google user,3,1,admiration,,,
327,328,0.07687781,0.822116852,0.101005375,1,Breakfast Cooking - Kids Game,2019-01-05,,أنا حبيت اللعبة گثير گثير;-),A Google user,5,1,neutral,,,
328,329,0.003127251,0.010046002,0.986826777,1,Breakfast Cooking - Kids Game,2019-01-02,,l like this game and it is THE BEST,A Google user,5,1,admiration,,,
329,330,0.029187571,0.289083302,0.681729138,1,Breakfast Cooking - Kids Game,2018-12-31,,superb,A Google user,5,,excitement,,,
330,331,0.057428338,0.27954635,0.66302532,1,Breakfast Cooking - Kids Game,2018-12-31,,good,A Google user,5,1,admiration,,,
331,332,0.018603519,0.092650145,0.888746321,1,Breakfast Cooking - Kids Game,2018-12-28,,you cant eat the food but over all its a good game,A Google user,3,,approval,,,
332,333,0.00222958,0.011451153,0.986319304,1,Breakfast Cooking - Kids Game,2018-12-27,,that's very good,A Google user,5,1,admiration,,,
333,334,0.026446041,0.124934182,0.848619759,1,Breakfast Cooking - Kids Game,2018-12-23,,It's a really fun game but they should add more choices,A Google user,5,1,joy,,,
334,335,0.005693284,0.101267055,0.893039644,1,Breakfast Cooking - Kids Game,2018-12-23,,i love to cook so i got this game and i go by the time like morning afternoon night,A Google user,5,1,love,,,
335,336,0.163658649,0.653962195,0.182379156,1,Breakfast Cooking - Kids Game,2018-12-17,,interesting,A Google user,5,1,curiosity,,,
336,337,0.066038191,0.354452819,0.57950896,1,Breakfast Cooking - Kids Game,2018-12-16,,Nice,A Google user,5,1,admiration,,,
337,338,0.002426061,0.037206236,0.96036768,1,Breakfast Cooking - Kids Game,2018-12-12,,Good game 🙂,A Google user,5,1,admiration,,,
338,339,0.002091674,0.016709587,0.981198788,1,Breakfast Cooking - Kids Game,2018-12-09,,It was really good its just like you cookin,A Google user,5,1,joy,,,
339,340,0.975500405,0.021274006,0.003225672,0,Breakfast Cooking - Kids Game,2018-12-06,,It is very bad game,A Google user,1,1,disgust,,,
340,341,0.004771425,0.040839728,0.954388797,1,Breakfast Cooking - Kids Game,2018-12-04,,It's good game.,A Google user,4,1,admiration,,,
341,342,0.02431133,0.32793957,0.647749066,1,Breakfast Cooking - Kids Game,2018-11-30,,Wow,A Google user,5,,surprise,,,
342,343,0.002132705,0.018016122,0.979851186,1,Breakfast Cooking - Kids Game,2018-11-29,,It's very nice.,A Google user,5,,admiration,,,
343,344,0.002866865,0.031179553,0.965953648,1,Breakfast Cooking - Kids Game,2018-11-22,,Nice game and also entertaining,A Google user,4,,admiration,,,
344,345,0.975299239,0.021506872,0.003193962,0,Breakfast Cooking - Kids Game,2018-11-19,,Not very nice very bad game,A Google user,1,1,disappointment,,,
345,346,0.002136876,0.020272555,0.977590561,1,Breakfast Cooking - Kids Game,2018-11-10,,I will play this game every time everywhere so fun you know,A Google user,5,1,joy,,,
346,347,0.002551024,0.13305454,0.864394426,1,Breakfast Cooking - Kids Game,2018-11-07,,I think this game is suitable for girls who interested in cooking,A Google user,5,1,approval,,,
347,348,0.009305779,0.072269559,0.918424666,1,Breakfast Cooking - Kids Game,2018-11-06,,Awesome.,A Google user,5,1,admiration,,,
348,349,0.005547554,0.191249982,0.80320245,1,Breakfast Cooking - Kids Game,2018-10-22,,FUN🎆🌈,A Google user,5,1,amusement,,,
349,350,0.419088334,0.404713184,0.176198527,0,Breakfast Cooking - Kids Game,2018-10-20,,Coooooooool,A Google user,5,1,amusement,,,
350,351,0.955628693,0.036337279,0.008034091,0,Breakfast Cooking - Kids Game,2018-10-20,,I hate it,A Google user,1,1,anger,,,
351,352,0.011089318,0.171631336,0.817279398,1,Breakfast Cooking - Kids Game,2018-10-14,,"Very good condition with all the best way to get the best way to 5, I have a look at the moment, but I think I have a look at the moment, but I think I have a look at the moment, but",A Google user,5,,admiration,,,
352,353,0.010651176,0.293789119,0.69555974,1,Breakfast Cooking - Kids Game,2018-10-10,,I would like to be able to make a whole breakfast at once and see it all put together.,A Google user,4,1,desire,,,
353,354,0.002364618,0.014111091,0.983524203,1,Breakfast Cooking - Kids Game,2018-10-04,,This is so interesting game...,A Google user,5,1,excitement,,,
354,355,0.001172357,0.007150829,0.991676807,1,Breakfast Cooking - Kids Game,2018-09-23,,My daughter is loving this breakfast game :),A Google user,5,1,love,,,
355,356,0.003645654,0.033562277,0.962792099,1,Breakfast Cooking - Kids Game,2018-09-16,,It is nice,A Google user,4,1,admiration,,,
